In,opens,high,low,close,ema6,ema12,ema24,labels,prediction,Datetime,profit,Trades
2071,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,45.068340082235146,43.66989091703329,44.29867985809024,nn,nn,2019-04-23,-4.5,48
2072,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.26381395208482,43.99029210313724,44.41498535957974,nn,nn,2019-04-30,-4.5,48
2073,43.875,45.084999084472656,41.0,42.20500183105469,44.389867631790494,43.71563206127839,44.23818667729773,nn,nn,2019-05-07,-4.5,48
2074,40.875,41.10749816894531,33.150001525878906,36.375,37.876874923706055,37.876874923706055,37.876874923706055,41.10749816894531,49.60614196076162,2019-05-08,-4.5,48
2075,43.150001525878906,43.66999816894531,36.404998779296875,36.90250015258789,43.028751054062354,49.2623646428449,54.51007776066437,nn,nn,2018-12-04,-1.9775009155273438,49
2076,36.45000076293945,38.97249984741211,36.20500183105469,36.61249923706055,41.19553624920469,47.31623150349346,53.07827147877607,nn,nn,2018-12-11,-1.9775009155273438,49
2077,36.310001373291016,37.58250045776367,32.1150016784668,32.39250183105469,38.68038355830469,45.020273092349036,51.423409906958355,nn,nn,2018-12-18,-1.9775009155273438,49
2078,31.622499465942383,34.34749984741211,31.114999771118164,33.412498474121094,37.175273534252234,43.23446161262166,49.982536992331376,nn,nn,2018-12-25,-1.9775009155273438,49
2079,33.849998474121094,34.619998931884766,31.922500610351562,34.04750061035156,36.28162412742347,41.821082996887796,48.70773408177299,nn,nn,2019-01-01,-1.9775009155273438,49
2080,34.625,37.4375,34.10749816894531,37.20750045776367,36.54616022180638,41.11130106779178,47.787715391852245,nn,nn,2019-01-08,-1.9775009155273438,49
2081,36.68000030517578,39.494998931884766,36.442501068115234,39.23249816894531,37.31368534956036,40.822254467969245,47.10329801401969,nn,nn,2019-01-15,-1.9775009155273438,49
2082,38.9275016784668,40.220001220703125,36.88750076293945,40.037498474121094,38.091917670863424,40.70152277660799,46.538034050827804,nn,nn,2019-01-22,-1.9775009155273438,49
2083,34.13750076293945,36.6974983215332,32.75,36.182498931884766,37.54636945972666,40.006288338958264,45.70959124131236,nn,nn,2019-01-29,-1.9775009155273438,49
2084,36.342498779296875,38.900001525878906,36.032501220703125,37.04249954223633,37.402406626158,39.55032083177027,45.016223905386276,nn,nn,2019-02-05,-1.9775009155273438,49
2085,36.59749984741211,40.967498779296875,36.125,39.334999084472656,37.95457589996219,39.5171944091091,44.56172591971319,nn,nn,2019-02-12,-1.9775009155273438,49
2086,39.227500915527344,40.314998626708984,38.79499816894531,39.79750061035156,38.481125817216295,39.56031844006948,44.18058789496426,nn,nn,2019-02-19,-1.9775009155273438,49
2087,40.63999938964844,41.31999969482422,38.27750015258789,39.11249923706055,38.66151822288608,39.4914231780681,43.77514080233196,nn,nn,2019-02-26,-1.9775009155273438,49
2088,39.5,39.72999954223633,36.20000076293945,37.65999984741211,38.3753701156078,39.209665742582565,43.28592952593837,nn,nn,2019-03-05,-1.9775009155273438,49
2089,37.897499084472656,42.88249969482422,37.42250061035156,42.45249938964844,39.540264193905124,39.70856322674655,43.219255115035175,nn,nn,2019-03-12,-1.9775009155273438,49
2090,42.77000045776367,46.25,41.96500015258789,44.375,40.9216172813608,40.426476576477846,43.31171470583236,nn,nn,2019-03-19,-1.9775009155273438,49
2091,43.96500015258789,45.4375,42.77750015258789,44.88999938964844,42.05544074087155,41.1131723938887,43.43797748053765,nn,nn,2019-03-26,-1.9775009155273438,49
2092,45.814998626708984,47.912498474121094,45.092498779296875,47.73749923706055,43.67888602549698,42.13229960053052,43.78193922105948,nn,nn,2019-04-02,-1.9775009155273438,49
2093,47.43000030517578,48.36750030517578,46.88999938964844,47.502498626708984,44.77134676870041,42.95848406609644,44.07958397351144,nn,nn,2019-04-09,-1.9775009155273438,49
2094,47.42499923706055,47.6150016784668,45.775001525878906,46.57500076293945,45.28667648134014,43.514871250226136,44.27921731666568,nn,nn,2019-04-16,-1.9775009155273438,49
2095,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,45.068340082235146,43.66989091703329,44.29867985809024,nn,nn,2019-04-23,-1.9775009155273438,49
2096,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.26381395208482,43.99029210313724,44.41498535957974,nn,nn,2019-04-30,-1.9775009155273438,49
2097,43.875,45.084999084472656,41.0,42.20500183105469,44.389867631790494,43.71563206127839,44.23818667729773,nn,nn,2019-05-07,-1.9775009155273438,49
2098,40.875,41.10749816894531,38.73500061035156,39.13249969482422,42.887762506942984,43.01053477413159,43.829731718699854,nn,nn,2019-05-14,-1.9775009155273438,49
2099,38.13750076293945,38.92499923706055,33.150001525878906,36.15999984741211,36.593125343322754,36.593125343322754,36.593125343322754,38.92499923706055,48.39606612927015,2019-05-15,-1.9775009155273438,49
2100,36.45000076293945,38.97249984741211,36.20500183105469,36.61249923706055,41.19553624920469,47.31623150349346,53.07827147877607,nn,nn,2018-12-11,1.4749984741210938,50
2101,36.310001373291016,37.58250045776367,32.1150016784668,32.39250183105469,38.68038355830469,45.020273092349036,51.423409906958355,nn,nn,2018-12-18,1.4749984741210938,50
2102,31.622499465942383,34.34749984741211,31.114999771118164,33.412498474121094,37.175273534252234,43.23446161262166,49.982536992331376,nn,nn,2018-12-25,1.4749984741210938,50
2103,33.849998474121094,34.619998931884766,31.922500610351562,34.04750061035156,36.28162412742347,41.821082996887796,48.70773408177299,nn,nn,2019-01-01,1.4749984741210938,50
2104,34.625,37.4375,34.10749816894531,37.20750045776367,36.54616022180638,41.11130106779178,47.787715391852245,nn,nn,2019-01-08,1.4749984741210938,50
2105,36.68000030517578,39.494998931884766,36.442501068115234,39.23249816894531,37.31368534956036,40.822254467969245,47.10329801401969,nn,nn,2019-01-15,1.4749984741210938,50
2106,38.9275016784668,40.220001220703125,36.88750076293945,40.037498474121094,38.091917670863424,40.70152277660799,46.538034050827804,nn,nn,2019-01-22,1.4749984741210938,50
2107,34.13750076293945,36.6974983215332,32.75,36.182498931884766,37.54636945972666,40.006288338958264,45.70959124131236,nn,nn,2019-01-29,1.4749984741210938,50
2108,36.342498779296875,38.900001525878906,36.032501220703125,37.04249954223633,37.402406626158,39.55032083177027,45.016223905386276,nn,nn,2019-02-05,1.4749984741210938,50
2109,36.59749984741211,40.967498779296875,36.125,39.334999084472656,37.95457589996219,39.5171944091091,44.56172591971319,nn,nn,2019-02-12,1.4749984741210938,50
2110,39.227500915527344,40.314998626708984,38.79499816894531,39.79750061035156,38.481125817216295,39.56031844006948,44.18058789496426,nn,nn,2019-02-19,1.4749984741210938,50
2111,40.63999938964844,41.31999969482422,38.27750015258789,39.11249923706055,38.66151822288608,39.4914231780681,43.77514080233196,nn,nn,2019-02-26,1.4749984741210938,50
2112,39.5,39.72999954223633,36.20000076293945,37.65999984741211,38.3753701156078,39.209665742582565,43.28592952593837,nn,nn,2019-03-05,1.4749984741210938,50
2113,37.897499084472656,42.88249969482422,37.42250061035156,42.45249938964844,39.540264193905124,39.70856322674655,43.219255115035175,nn,nn,2019-03-12,1.4749984741210938,50
2114,42.77000045776367,46.25,41.96500015258789,44.375,40.9216172813608,40.426476576477846,43.31171470583236,nn,nn,2019-03-19,1.4749984741210938,50
2115,43.96500015258789,45.4375,42.77750015258789,44.88999938964844,42.05544074087155,41.1131723938887,43.43797748053765,nn,nn,2019-03-26,1.4749984741210938,50
2116,45.814998626708984,47.912498474121094,45.092498779296875,47.73749923706055,43.67888602549698,42.13229960053052,43.78193922105948,nn,nn,2019-04-02,1.4749984741210938,50
2117,47.43000030517578,48.36750030517578,46.88999938964844,47.502498626708984,44.77134676870041,42.95848406609644,44.07958397351144,nn,nn,2019-04-09,1.4749984741210938,50
2118,47.42499923706055,47.6150016784668,45.775001525878906,46.57500076293945,45.28667648134014,43.514871250226136,44.27921731666568,nn,nn,2019-04-16,1.4749984741210938,50
2119,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,45.068340082235146,43.66989091703329,44.29867985809024,nn,nn,2019-04-23,1.4749984741210938,50
2120,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.26381395208482,43.99029210313724,44.41498535957974,nn,nn,2019-04-30,1.4749984741210938,50
2121,43.875,45.084999084472656,41.0,42.20500183105469,44.389867631790494,43.71563206127839,44.23818667729773,nn,nn,2019-05-07,1.4749984741210938,50
2122,40.875,41.10749816894531,38.73500061035156,39.13249969482422,42.887762506942984,43.01053477413159,43.829731718699854,nn,nn,2019-05-14,1.4749984741210938,50
2123,38.13750076293945,38.92499923706055,36.220001220703125,36.287498474121094,41.001972783279584,41.9762214972069,43.22635305913355,nn,nn,2019-05-21,1.4749984741210938,50
2124,36.46500015258789,39.33250045776367,33.150001525878906,37.939998626708984,36.72187519073486,36.72187519073486,36.72187519073486,39.33250045776367,46.94891797273627,2019-05-22,1.4749984741210938,50
2125,36.310001373291016,37.58250045776367,32.1150016784668,32.39250183105469,38.68038355830469,45.020273092349036,51.423409906958355,nn,nn,2018-12-18,7.079998016357422,51
2126,31.622499465942383,34.34749984741211,31.114999771118164,33.412498474121094,37.175273534252234,43.23446161262166,49.982536992331376,nn,nn,2018-12-25,7.079998016357422,51
2127,33.849998474121094,34.619998931884766,31.922500610351562,34.04750061035156,36.28162412742347,41.821082996887796,48.70773408177299,nn,nn,2019-01-01,7.079998016357422,51
2128,34.625,37.4375,34.10749816894531,37.20750045776367,36.54616022180638,41.11130106779178,47.787715391852245,nn,nn,2019-01-08,7.079998016357422,51
2129,36.68000030517578,39.494998931884766,36.442501068115234,39.23249816894531,37.31368534956036,40.822254467969245,47.10329801401969,nn,nn,2019-01-15,7.079998016357422,51
2130,38.9275016784668,40.220001220703125,36.88750076293945,40.037498474121094,38.091917670863424,40.70152277660799,46.538034050827804,nn,nn,2019-01-22,7.079998016357422,51
2131,34.13750076293945,36.6974983215332,32.75,36.182498931884766,37.54636945972666,40.006288338958264,45.70959124131236,nn,nn,2019-01-29,7.079998016357422,51
2132,36.342498779296875,38.900001525878906,36.032501220703125,37.04249954223633,37.402406626158,39.55032083177027,45.016223905386276,nn,nn,2019-02-05,7.079998016357422,51
2133,36.59749984741211,40.967498779296875,36.125,39.334999084472656,37.95457589996219,39.5171944091091,44.56172591971319,nn,nn,2019-02-12,7.079998016357422,51
2134,39.227500915527344,40.314998626708984,38.79499816894531,39.79750061035156,38.481125817216295,39.56031844006948,44.18058789496426,nn,nn,2019-02-19,7.079998016357422,51
2135,40.63999938964844,41.31999969482422,38.27750015258789,39.11249923706055,38.66151822288608,39.4914231780681,43.77514080233196,nn,nn,2019-02-26,7.079998016357422,51
2136,39.5,39.72999954223633,36.20000076293945,37.65999984741211,38.3753701156078,39.209665742582565,43.28592952593837,nn,nn,2019-03-05,7.079998016357422,51
2137,37.897499084472656,42.88249969482422,37.42250061035156,42.45249938964844,39.540264193905124,39.70856322674655,43.219255115035175,nn,nn,2019-03-12,7.079998016357422,51
2138,42.77000045776367,46.25,41.96500015258789,44.375,40.9216172813608,40.426476576477846,43.31171470583236,nn,nn,2019-03-19,7.079998016357422,51
2139,43.96500015258789,45.4375,42.77750015258789,44.88999938964844,42.05544074087155,41.1131723938887,43.43797748053765,nn,nn,2019-03-26,7.079998016357422,51
2140,45.814998626708984,47.912498474121094,45.092498779296875,47.73749923706055,43.67888602549698,42.13229960053052,43.78193922105948,nn,nn,2019-04-02,7.079998016357422,51
2141,47.43000030517578,48.36750030517578,46.88999938964844,47.502498626708984,44.77134676870041,42.95848406609644,44.07958397351144,nn,nn,2019-04-09,7.079998016357422,51
2142,47.42499923706055,47.6150016784668,45.775001525878906,46.57500076293945,45.28667648134014,43.514871250226136,44.27921731666568,nn,nn,2019-04-16,7.079998016357422,51
2143,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,45.068340082235146,43.66989091703329,44.29867985809024,nn,nn,2019-04-23,7.079998016357422,51
2144,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.26381395208482,43.99029210313724,44.41498535957974,nn,nn,2019-04-30,7.079998016357422,51
2145,43.875,45.084999084472656,41.0,42.20500183105469,44.389867631790494,43.71563206127839,44.23818667729773,nn,nn,2019-05-07,7.079998016357422,51
2146,40.875,41.10749816894531,38.73500061035156,39.13249969482422,42.887762506942984,43.01053477413159,43.829731718699854,nn,nn,2019-05-14,7.079998016357422,51
2147,38.13750076293945,38.92499923706055,36.220001220703125,36.287498474121094,41.001972783279584,41.9762214972069,43.22635305913355,nn,nn,2019-05-21,7.079998016357422,51
2148,36.46500015258789,36.79499816894531,33.84749984741211,33.8650016784668,38.9628381819045,40.728341525093036,42.47744494868021,nn,nn,2019-05-28,7.079998016357422,51
2149,33.977500915527344,41.342498779296875,33.150001525878906,41.057498931884766,37.38187503814697,37.38187503814697,37.38187503814697,41.342498779296875,44.94225981026186,2019-05-29,7.079998016357422,51
2150,31.622499465942383,34.34749984741211,31.114999771118164,33.412498474121094,37.175273534252234,43.23446161262166,49.982536992331376,nn,nn,2018-12-25,6.0759173021069515,52
2151,33.849998474121094,34.619998931884766,31.922500610351562,34.04750061035156,36.28162412742347,41.821082996887796,48.70773408177299,nn,nn,2019-01-01,6.0759173021069515,52
2152,34.625,37.4375,34.10749816894531,37.20750045776367,36.54616022180638,41.11130106779178,47.787715391852245,nn,nn,2019-01-08,6.0759173021069515,52
2153,36.68000030517578,39.494998931884766,36.442501068115234,39.23249816894531,37.31368534956036,40.822254467969245,47.10329801401969,nn,nn,2019-01-15,6.0759173021069515,52
2154,38.9275016784668,40.220001220703125,36.88750076293945,40.037498474121094,38.091917670863424,40.70152277660799,46.538034050827804,nn,nn,2019-01-22,6.0759173021069515,52
2155,34.13750076293945,36.6974983215332,32.75,36.182498931884766,37.54636945972666,40.006288338958264,45.70959124131236,nn,nn,2019-01-29,6.0759173021069515,52
2156,36.342498779296875,38.900001525878906,36.032501220703125,37.04249954223633,37.402406626158,39.55032083177027,45.016223905386276,nn,nn,2019-02-05,6.0759173021069515,52
2157,36.59749984741211,40.967498779296875,36.125,39.334999084472656,37.95457589996219,39.5171944091091,44.56172591971319,nn,nn,2019-02-12,6.0759173021069515,52
2158,39.227500915527344,40.314998626708984,38.79499816894531,39.79750061035156,38.481125817216295,39.56031844006948,44.18058789496426,nn,nn,2019-02-19,6.0759173021069515,52
2159,40.63999938964844,41.31999969482422,38.27750015258789,39.11249923706055,38.66151822288608,39.4914231780681,43.77514080233196,nn,nn,2019-02-26,6.0759173021069515,52
2160,39.5,39.72999954223633,36.20000076293945,37.65999984741211,38.3753701156078,39.209665742582565,43.28592952593837,nn,nn,2019-03-05,6.0759173021069515,52
2161,37.897499084472656,42.88249969482422,37.42250061035156,42.45249938964844,39.540264193905124,39.70856322674655,43.219255115035175,nn,nn,2019-03-12,6.0759173021069515,52
2162,42.77000045776367,46.25,41.96500015258789,44.375,40.9216172813608,40.426476576477846,43.31171470583236,nn,nn,2019-03-19,6.0759173021069515,52
2163,43.96500015258789,45.4375,42.77750015258789,44.88999938964844,42.05544074087155,41.1131723938887,43.43797748053765,nn,nn,2019-03-26,6.0759173021069515,52
2164,45.814998626708984,47.912498474121094,45.092498779296875,47.73749923706055,43.67888602549698,42.13229960053052,43.78193922105948,nn,nn,2019-04-02,6.0759173021069515,52
2165,47.43000030517578,48.36750030517578,46.88999938964844,47.502498626708984,44.77134676870041,42.95848406609644,44.07958397351144,nn,nn,2019-04-09,6.0759173021069515,52
2166,47.42499923706055,47.6150016784668,45.775001525878906,46.57500076293945,45.28667648134014,43.514871250226136,44.27921731666568,nn,nn,2019-04-16,6.0759173021069515,52
2167,46.337501525878906,48.20249938964844,43.32500076293945,44.522499084472656,45.068340082235146,43.66989091703329,44.29867985809024,nn,nn,2019-04-23,6.0759173021069515,52
2168,44.602500915527344,46.217498779296875,43.875,45.752498626708984,45.26381395208482,43.99029210313724,44.41498535957974,nn,nn,2019-04-30,6.0759173021069515,52
2169,43.875,45.084999084472656,41.0,42.20500183105469,44.389867631790494,43.71563206127839,44.23818667729773,nn,nn,2019-05-07,6.0759173021069515,52
2170,40.875,41.10749816894531,38.73500061035156,39.13249969482422,42.887762506942984,43.01053477413159,43.829731718699854,nn,nn,2019-05-14,6.0759173021069515,52
